# LINE-FINAL word counts over corpus/song/eng_*, PER AUTHOR.
#
# Generated by quality/build_song_frequency.py. Declared in data/sources.tsv,
# which states what this file may NOT be used to score.
#
# NOT INDEPENDENT OF corpus/song/. These counts ARE that corpus, so scoring
# any text drawn from it requires leave-one-author-out, which is what the
# `author` column is for -- doctrine 13, a resource used to score a cell may
# not be derived from that cell. `quality/frequency.py` refuses to serve this
# table for an author it contains unless `leave_out=` is passed.
#
# `author` is the corpus file's basename without `.txt`, which is the key
# `data/lyricists.tsv:corpus_path` uses.
#
# THE PERIOD IS A COORDINATE OF THIS FILE, NOT A FOOTNOTE. All 143 authors
# died in or before 1929 (median 1867), because the provenance gate admits
# nothing later. So this is a model of what was predictable in ENGLISH SUNG
# VERSE BEFORE 1930, and `thee` is its rank-2 line-final word. Doctrine 11
# has already caught two features reading period rather than quality; assume
# this one does too until a measurement says otherwise.
word	author	count
me	eng_celtic_carolina_oliphant_lady_nairne	21
me	eng_hall_ws_gilbert	21
meet	eng_hymn_watts	21
move	eng_hall_thomas_durfey	21
night	eng_british_robert_herrick	21
obey	eng_hymn_watts	21
one	eng_british_christina_rossetti	21
pain	eng_british_christina_rossetti	21
place	eng_british_felicia_hemans	21
pleasure	eng_celtic_robert_burns	21
relief	eng_hymn_watts	21
run	eng_hall_thomas_durfey	21
seas	eng_british_felicia_hemans	21
set	eng_british_robert_herrick	21
shoes	eng_hall_william_barnes	21
show	eng_british_robert_herrick	21
smile	eng_hall_william_barnes	21
swell	eng_british_felicia_hemans	21
taste	eng_hymn_watts	21
them	eng_british_robert_herrick	21
them	eng_celtic_thomas_moore	21
they	eng_hymn_watts	21
town	eng_celtic_robert_burns	21
undone	eng_hall_thomas_durfey	21
weep	eng_british_robert_herrick	21
wide	eng_celtic_robert_burns	21
willie	eng_celtic_robert_burns	21
wind	eng_hymn_watts	21
wings	eng_british_adelaide_anne_procter	21
yore	eng_british_felicia_hemans	21
about	eng_hall_thomas_durfey	20
above	eng_british_felicia_hemans	20
again	eng_british_matthew_arnold	20
are	eng_british_robert_herrick	20
away	eng_british_jean_ingelow	20
be	eng_british_jean_ingelow	20
be	eng_celtic_thomas_moore	20
bed	eng_british_robert_herrick	20
before	eng_hall_thomas_durfey	20
between	eng_hall_william_barnes	20
borne	eng_british_felicia_hemans	20
bring	eng_british_robert_herrick	20
by	eng_british_robert_herrick	20
by	eng_hall_thomas_durfey	20
day	eng_british_jean_ingelow	20
day	eng_hall_william_barnes	20
dear	eng_hall_william_barnes	20
delay	eng_hymn_watts	20
delight	eng_hall_thomas_durfey	20
die	eng_hall_thomas_durfey	20
door	eng_celtic_robert_burns	20
en	eng_hall_william_barnes	20
eyes	eng_british_robert_herrick	20
flowers	eng_british_adelaide_anne_procter	20
friend	eng_celtic_robert_burns	20
god	eng_hymn_cowper	20
gold	eng_hall_thomas_durfey	20
gold	eng_hymn_watts	20
gone	eng_hall_thomas_durfey	20
grave	eng_british_robert_herrick	20
hall	eng_hall_william_barnes	20
head	eng_british_christina_rossetti	20
know	eng_british_adelaide_anne_procter	20
known	eng_british_felicia_hemans	20
land	eng_hall_thomas_durfey	20
last	eng_british_adelaide_anne_procter	20
lives	eng_hymn_watts	20
low	eng_celtic_robert_burns	20
me	eng_british_percy_bysshe_shelley	20
meet	eng_hall_william_barnes	20
part	eng_hymn_watts	20
past	eng_hymn_watts	20
roar	eng_hymn_watts	20
seat	eng_hymn_watts	20
see	eng_british_arthur_hugh_clough	20
sing	eng_hall_thomas_durfey	20
sky	eng_hall_john_clare	20
so	eng_hymn_watts	20
song	eng_hall_thomas_durfey	20
soul	eng_british_felicia_hemans	20
stream	eng_british_felicia_hemans	20
sun	eng_british_felicia_hemans	20
sun	eng_celtic_robert_burns	20
thee	eng_british_arthur_hugh_clough	20
thee	eng_british_jean_ingelow	20
tree	eng_british_robert_herrick	20
view	eng_hall_william_barnes	20
wife	eng_hall_william_barnes	20
years	eng_hymn_watts	20
alone	eng_british_adelaide_anne_procter	19
away	eng_british_william_wordsworth	19
be	eng_british_william_wordsworth	19
be	eng_hall_john_clare	19
below	eng_celtic_robert_burns	19
bound	eng_british_felicia_hemans	19
broke	eng_hymn_watts	19
brown	eng_hall_william_barnes	19
burns	eng_celtic_robert_burns	19
can	eng_hall_thomas_durfey	19
cry	eng_celtic_robert_burns	19
dead	eng_hall_thomas_durfey	19
despair	eng_british_felicia_hemans	19
died	eng_hall_william_barnes	19
dim	eng_hall_william_barnes	19
dove	eng_hymn_watts	19
em	eng_hall_thomas_durfey	19
employ	eng_hymn_watts	19
end	eng_hymn_watts	19
eye	eng_british_richard_lovelace	19
eyes	eng_british_christina_rossetti	19
eyes	eng_british_richard_lovelace	19
eyes	eng_celtic_thomas_moore	19
fall	eng_hymn_watts	19
fanny	eng_hall_william_barnes	19
feast	eng_hymn_watts	19
give	eng_hall_thomas_durfey	19
grace	eng_hymn_cowper	19
grief	eng_british_felicia_hemans	19
ground	eng_hall_thomas_durfey	19
grow	eng_hymn_watts	19
hand	eng_british_adelaide_anne_procter	19
heart	eng_hall_william_barnes	19
it	eng_celtic_thomas_moore	19
keep	eng_british_robert_herrick	19
known	eng_british_robert_herrick	19
lad	eng_celtic_robert_burns	19
low	eng_hymn_watts	19
made	eng_british_felicia_hemans	19
mary	eng_celtic_robert_burns	19
may	eng_hall_thomas_durfey	19
me	eng_british_elizabeth_barrett_browning	19
morning	eng_celtic_robert_burns	19
night	eng_british_william_blake	19
on	eng_british_robert_herrick	19
one	eng_hall_thomas_durfey	19
own	eng_british_adelaide_anne_procter	19
paid	eng_hymn_watts	19
pride	eng_hymn_watts	19
ray	eng_british_felicia_hemans	19
sea	eng_british_charles_kingsley	19
sea	eng_british_lewis_carroll	19
see	eng_british_william_wordsworth	19
seed	eng_hymn_watts	19
sight	eng_british_felicia_hemans	19
sky	eng_celtic_robert_burns	19
state	eng_celtic_robert_burns	19
still	eng_hall_thomas_durfey	19
tell	eng_british_robert_herrick	19
then	eng_british_robert_herrick	19
things	eng_hymn_watts	19
thomas	eng_hall_william_barnes	19
vain	eng_hall_john_clare	19
voice	eng_british_felicia_hemans	19
well	eng_hall_william_barnes	19
wings	eng_hymn_watts	19
yet	eng_hall_thomas_durfey	19
age	eng_hymn_watts	18
all	eng_hymn_watts	18
among	eng_hall_william_barnes	18
are	eng_hall_thomas_durfey	18
away	eng_celtic_james_hogg	18
be	eng_hall_william_barnes	18
bear	eng_british_felicia_hemans	18
bed	eng_british_felicia_hemans	18
beds	eng_hall_william_barnes	18
better	eng_celtic_robert_burns	18
boughs	eng_hall_william_barnes	18
breath	eng_celtic_robert_burns	18
chain	eng_british_felicia_hemans	18
chains	eng_hymn_watts	18
charlie	eng_celtic_james_hogg	18
day	eng_british_william_wordsworth	18
day	eng_celtic_thomas_moore	18
death	eng_celtic_robert_burns	18
dell	eng_hall_william_barnes	18
died	eng_british_felicia_hemans	18
do	eng_celtic_robert_burns	18
eyes	eng_celtic_robert_burns	18
fair	eng_british_jean_ingelow	18
feel	eng_hymn_watts	18
fulfil	eng_hymn_watts	18
give	eng_hymn_watts	18
hear	eng_hall_william_barnes	18
hills	eng_british_felicia_hemans	18
hills	eng_hymn_watts	18
i	eng_celtic_robert_burns	18
in	eng_british_elizabeth_barrett_browning	18
it	eng_hall_william_barnes	18
laws	eng_hymn_watts	18
lord	eng_hymn_cowper	18
me	eng_british_robert_louis_stevenson	18
might	eng_hymn_watts	18
mine	eng_british_felicia_hemans	18
mine	eng_hall_thomas_durfey	18
now	eng_hall_thomas_durfey	18
one	eng_british_adelaide_anne_procter	18
part	eng_british_adelaide_anne_procter	18
powers	eng_hymn_watts	18
return	eng_british_felicia_hemans	18
save	eng_hymn_watts	18
see	eng_british_jean_ingelow	18
share	eng_celtic_robert_burns	18
she	eng_hall_thomas_durfey	18
shed	eng_hall_william_barnes	18
shines	eng_hymn_watts	18
side	eng_british_adelaide_anne_procter	18
sight	eng_british_christina_rossetti	18
skies	eng_celtic_robert_burns	18
slow	eng_hall_william_barnes	18
so's	eng_hall_william_barnes	18
song	eng_hall_john_clare	18
spirit	eng_british_adelaide_anne_procter	18
spot	eng_british_felicia_hemans	18
spring	eng_british_robert_herrick	18
spring	eng_celtic_robert_burns	18
star	eng_british_felicia_hemans	18
store	eng_hall_thomas_durfey	18
tale	eng_celtic_robert_burns	18
thee	eng_british_elizabeth_barrett_browning	18
track	eng_british_felicia_hemans	18
tune	eng_hall_thomas_durfey	18
up	eng_hall_william_barnes	18
view	eng_celtic_robert_burns	18
way	eng_british_christina_rossetti	18
west	eng_hall_william_barnes	18
ye	eng_hall_william_barnes	18
above	eng_hymn_montgomery	17
bear	eng_hymn_watts	17
bird	eng_british_felicia_hemans	17
birth	eng_hymn_watts	17
blow	eng_celtic_robert_burns	17
bound	eng_hall_william_barnes	17
bread	eng_hymn_watts	17
breast	eng_british_christina_rossetti	17
cheer	eng_hall_william_barnes	17
come	eng_celtic_robert_burns	17
complain	eng_hall_thomas_durfey	17
crown	eng_hymn_watts	17
day	eng_british_arthur_hugh_clough	17
days	eng_british_adelaide_anne_procter	17
deep	eng_hymn_watts	17
depart	eng_british_adelaide_anne_procter	17
depart	eng_british_felicia_hemans	17
die	eng_british_christina_rossetti	17
die	eng_hall_william_barnes	17
end	eng_hall_william_barnes	17
fame	eng_british_felicia_hemans	17
fell	eng_hymn_watts	17
first	eng_hymn_watts	17
foam	eng_british_felicia_hemans	17
got	eng_hall_thomas_durfey	17
head	eng_hall_thomas_durfey	17
high	eng_celtic_robert_burns	17
him	eng_british_christina_rossetti	17
hours	eng_british_adelaide_anne_procter	17
lands	eng_hymn_watts	17
lang	eng_celtic_robert_burns	17
last	eng_celtic_robert_burns	17
leaves	eng_british_felicia_hemans	17
life	eng_british_adelaide_anne_procter	17
light	eng_british_robert_herrick	17
long	eng_british_christina_rossetti	17
long	eng_hall_william_barnes	17
lord	eng_celtic_robert_burns	17
love	eng_british_thomas_campion	17
love	eng_hymn_cowper	17
man	eng_celtic_james_hogg	17
me	eng_british_thomas_campion	17
metre	eng_hymn_watts	17
more	eng_british_jean_ingelow	17
more	eng_hymn_cowper	17
mourn	eng_celtic_robert_burns	17
myself	eng_british_christina_rossetti	17
new	eng_hall_william_barnes	17
nigh	eng_british_felicia_hemans	17
place	eng_hall_thomas_durfey	17
pursue	eng_hall_thomas_durfey	17
race	eng_british_felicia_hemans	17
ring	eng_hall_william_barnes	17
rose	eng_celtic_robert_burns	17
saw	eng_celtic_robert_burns	17
see	eng_british_adelaide_anne_procter	17
see	eng_british_felicia_hemans	17
seen	eng_hall_thomas_durfey	17
shade	eng_celtic_robert_burns	17
side	eng_celtic_robert_burns	17
sleep	eng_hymn_watts	17
smile	eng_british_felicia_hemans	17
song	eng_celtic_robert_burns	17
soul	eng_british_adelaide_anne_procter	17
soul	eng_hall_thomas_durfey	17
soul	eng_hall_william_barnes	17
strife	eng_british_felicia_hemans	17
strong	eng_british_felicia_hemans	17
tell	eng_hall_thomas_durfey	17
time	eng_celtic_robert_burns	17
word	eng_british_felicia_hemans	17
word	eng_hymn_cowper	17
afford	eng_hymn_watts	16
ago	eng_british_adelaide_anne_procter	16
appear	eng_british_robert_herrick	16
appear	eng_hall_thomas_durfey	16
away	eng_british_william_blake	16
bard	eng_celtic_robert_burns	16
beauty	eng_hall_thomas_durfey	16
been	eng_celtic_robert_burns	16
blest	eng_celtic_robert_burns	16
bliss	eng_hymn_watts	16
blue	eng_celtic_robert_burns	16
boast	eng_hymn_watts	16
bold	eng_hall_thomas_durfey	16
bright	eng_celtic_thomas_moore	16
by	eng_british_matthew_arnold	16
care	eng_british_adelaide_anne_procter	16
cease	eng_hymn_watts	16
city	eng_hall_thomas_durfey	16
cold	eng_british_christina_rossetti	16
crown	eng_hall_william_barnes	16
da	eng_parlour_stephen_foster	16
daemon	eng_british_percy_bysshe_shelley	16
day	eng_british_charles_kingsley	16
day	eng_british_lewis_carroll	16
day	eng_hymn_cowper	16
delight	eng_british_william_blake	16
ear	eng_hymn_watts	16
eye	eng_hall_john_clare	16
fell	eng_british_felicia_hemans	16
flame	eng_celtic_robert_burns	16
flame	eng_hymn_watts	16
free	eng_celtic_thomas_moore	16
friends	eng_hymn_watts	16
gay	eng_celtic_robert_burns	16
gold	eng_british_robert_herrick	16
ground	eng_british_felicia_hemans	16
hair	eng_british_robert_herrick	16
he	eng_british_robert_herrick	16
heads	eng_hall_william_barnes	16
heart	eng_british_christina_rossetti	16
heart	eng_hymn_charles_wesley	16
her	eng_british_elizabeth_barrett_browning	16
him	eng_celtic_thomas_moore	16
hour	eng_hall_william_barnes	16
i	eng_hall_william_barnes	16
in	eng_british_robert_herrick	16
joe	eng_hall_william_barnes	16
joy	eng_british_felicia_hemans	16
king	eng_celtic_robert_burns	16
knee	eng_hall_william_barnes	16
last	eng_hymn_watts	16
lie	eng_hall_william_barnes	16
long	eng_hymn_watts	16
loud	eng_hall_william_barnes	16
main	eng_british_felicia_hemans	16
man	eng_british_matthew_arnold	16
me	eng_british_lewis_carroll	16
meet	eng_celtic_robert_burns	16
moan	eng_british_felicia_hemans	16
more	eng_british_christina_rossetti	16
name	eng_british_felicia_hemans	16
o	eng_celtic_james_hogg	16
of	eng_british_felicia_hemans	16
pains	eng_hymn_watts	16
pass	eng_hall_thomas_durfey	16
place	eng_british_christina_rossetti	16
return	eng_hymn_watts	16
rise	eng_celtic_robert_burns	16
round	eng_hall_john_clare	16
row	eng_hall_william_barnes	16
say	eng_british_lewis_carroll	16
say	eng_celtic_robert_burns	16
scene	eng_british_felicia_hemans	16
sea	eng_british_matthew_arnold	16
shade	eng_hymn_watts	16
shine	eng_british_felicia_hemans	16
shore	eng_hymn_watts	16
side	eng_british_felicia_hemans	16
sing	eng_british_robert_herrick	16
sing	eng_celtic_robert_burns	16
sorrow	eng_british_christina_rossetti	16
stay	eng_hall_thomas_durfey	16
stone	eng_british_robert_herrick	16
strife	eng_british_adelaide_anne_procter	16
strife	eng_celtic_robert_burns	16
stroke	eng_hymn_watts	16
sun	eng_british_elizabeth_barrett_browning	16
surprise	eng_hymn_watts	16
tall	eng_hall_william_barnes	16
tear	eng_british_robert_herrick	16
thee	eng_british_matthew_arnold	16
thee	eng_british_richard_lovelace	16
thee	eng_hymn_havergal	16
thing	eng_hall_thomas_durfey	16
to	eng_hall_thomas_durfey	16
trace	eng_british_felicia_hemans	16
treasure	eng_celtic_robert_burns	16
true	eng_hymn_watts	16
wa	eng_celtic_robert_burns	16
wait	eng_hymn_watts	16
war	eng_hymn_watts	16
warm	eng_hall_william_barnes	16
water	eng_hall_william_barnes	16
wet	eng_hall_william_barnes	16
will	eng_celtic_robert_burns	16
wing	eng_british_felicia_hemans	16
years	eng_british_adelaide_anne_procter	16
yet	eng_british_christina_rossetti	16
yet	eng_british_felicia_hemans	16
yet	eng_british_robert_herrick	16
afar	eng_british_felicia_hemans	15
aid	eng_hymn_watts	15
air	eng_british_christina_rossetti	15
alone	eng_british_jean_ingelow	15
alone	eng_british_matthew_arnold	15
and	eng_hall_thomas_durfey	15
ane	eng_celtic_robert_burns	15
away	eng_hymn_cowper	15
back	eng_british_edward_lear	15
be	eng_british_arthur_hugh_clough	15
bear	eng_hall_william_barnes	15
before	eng_hymn_watts	15
behold	eng_hymn_watts	15
below	eng_british_adelaide_anne_procter	15
bower	eng_british_felicia_hemans	15
boy	eng_british_felicia_hemans	15
brooms	eng_hall_thomas_durfey	15
brow	eng_hall_william_barnes	15
can	eng_hall_william_barnes	15
court	eng_hall_thomas_durfey	15
cows	eng_hall_william_barnes	15
day	eng_british_richard_lovelace	15
delight	eng_british_christina_rossetti	15
despair	eng_celtic_robert_burns	15
divine	eng_celtic_robert_burns	15
divine	eng_hall_thomas_durfey	15
door	eng_hall_thomas_durfey	15
down	eng_british_felicia_hemans	15
dream	eng_british_felicia_hemans	15
eye	eng_hall_thomas_durfey	15
fair	eng_hymn_watts	15
fine	eng_hall_thomas_durfey	15
fire	eng_british_felicia_hemans	15
flowers	eng_celtic_robert_burns	15
flowers	eng_hall_john_clare	15
go	eng_celtic_robert_burns	15
gone	eng_british_robert_herrick	15
good	eng_hall_william_barnes	15
grace	eng_hall_thomas_durfey	15
guilt	eng_hymn_watts	15
hands	eng_hall_william_barnes	15
head	eng_british_robert_herrick	15
hear	eng_british_adelaide_anne_procter	15
hear	eng_british_robert_herrick	15
heart	eng_british_jean_ingelow	15
hearts	eng_hymn_watts	15
him	eng_british_adelaide_anne_procter	15
him	eng_british_robert_herrick	15
house	eng_hymn_watts	15
is	eng_celtic_robert_burns	15
it	eng_american_abram_joseph_ryan	15
it	eng_british_jean_ingelow	15
jamie	eng_celtic_robert_burns	15
john	eng_celtic_carolina_oliphant_lady_nairne	15
kind	eng_celtic_robert_burns	15
know	eng_british_lewis_carroll	15
lamb	eng_american_paul_laurence_dunbar	15
lost	eng_celtic_robert_burns	15
love	eng_british_jean_ingelow	15
love	eng_british_william_blake	15
love	eng_hall_john_clare	15
love	eng_hymn_montgomery	15
lover	eng_hall_thomas_durfey	15
may	eng_british_christina_rossetti	15
me	eng_british_william_wordsworth	15
meet	eng_british_felicia_hemans	15
melody	eng_british_felicia_hemans	15
moon	eng_hall_william_barnes	15
mourn	eng_hymn_watts	15
nook	eng_hall_william_barnes	15
noon	eng_hymn_watts	15
old	eng_hall_thomas_durfey	15
on	eng_american_julia_ward_howe	15
ours	eng_british_felicia_hemans	15
pour	eng_british_felicia_hemans	15
remain	eng_british_adelaide_anne_procter	15
replied	eng_hall_william_barnes	15
right	eng_celtic_robert_burns	15
rise	eng_british_felicia_hemans	15
rose	eng_british_christina_rossetti	15
rove	eng_celtic_robert_burns	15
sea	eng_british_jean_ingelow	15
shine	eng_celtic_robert_burns	15
side	eng_hall_thomas_durfey	15
sky	eng_british_adelaide_anne_procter	15
sky	eng_british_christina_rossetti	15
sleep	eng_british_robert_herrick	15
still	eng_british_christina_rossetti	15
still	eng_british_matthew_arnold	15
still	eng_british_robert_herrick	15
stood	eng_british_felicia_hemans	15
strife	eng_hymn_watts	15
that	eng_hall_thomas_durfey	15
thee	eng_hymn_charles_wesley	15
thee	eng_hymn_montgomery	15
there	eng_celtic_carolina_oliphant_lady_nairne	15
things	eng_british_felicia_hemans	15
thorn	eng_celtic_robert_burns	15
thou	eng_british_felicia_hemans	15
thought	eng_hymn_watts	15
thoughts	eng_hymn_watts	15
time	eng_british_felicia_hemans	15
town	eng_hall_william_barnes	15
treasure	eng_hall_thomas_durfey	15
tree	eng_hymn_watts	15
true	eng_british_felicia_hemans	15
truth	eng_hymn_watts	15
weary	eng_british_adelaide_anne_procter	15
when	eng_british_robert_herrick	15
wife	eng_celtic_robert_burns	15
wind	eng_british_felicia_hemans	15
wing	eng_celtic_robert_burns	15
write	eng_british_elizabeth_barrett_browning	15
year	eng_hall_william_barnes	15
youth	eng_celtic_robert_burns	15
zeal	eng_hymn_watts	15
again	eng_british_arthur_hugh_clough	14
again	eng_celtic_carolina_oliphant_lady_nairne	14
again	eng_hall_edwin_waugh	14
all	eng_hall_john_clare	14
among	eng_british_felicia_hemans	14
arms	eng_hymn_watts	14
back	eng_celtic_robert_burns	14
bear	eng_celtic_robert_burns	14
bell	eng_british_felicia_hemans	14
best	eng_british_adelaide_anne_procter	14
blest	eng_british_felicia_hemans	14
book	eng_hymn_watts	14
born	eng_british_felicia_hemans	14
bride	eng_british_robert_herrick	14
come	eng_hall_john_clare	14
confess	eng_hymn_watts	14
cor	eng_hymn_watts	14
crest	eng_british_felicia_hemans	14
cup	eng_hall_william_barnes	14
day	eng_british_matthew_arnold	14
day	eng_british_robert_louis_stevenson	14
dead	eng_british_adelaide_anne_procter	14
death	eng_british_christina_rossetti	14
desire	eng_british_christina_rossetti	14
draw	eng_hymn_watts	14
dread	eng_british_felicia_hemans	14
dream	eng_celtic_robert_burns	14
engage	eng_hymn_watts	14
ever	eng_british_adelaide_anne_procter	14
faults	eng_hymn_watts	14
feet	eng_british_felicia_hemans	14
find	eng_british_robert_herrick	14
flee	eng_hymn_watts	14
flowers	eng_celtic_thomas_moore	14
flown	eng_british_felicia_hemans	14
fly	eng_british_felicia_hemans	14
forgiven	eng_hymn_watts	14
free	eng_hall_william_barnes	14
gives	eng_hymn_watts	14
glance	eng_british_felicia_hemans	14
glow	eng_hall_william_barnes	14
grave	eng_celtic_robert_burns	14
harm	eng_hall_william_barnes	14
he	eng_celtic_robert_burns	14
here	eng_british_adelaide_anne_procter	14
i	eng_british_elizabeth_barrett_browning	14
isa	eng_hymn_watts	14
jean	eng_celtic_robert_burns	14
joys	eng_hall_thomas_durfey	14
keep	eng_british_felicia_hemans	14
kind	eng_hymn_watts	14
king	eng_british_robert_herrick	14
know	eng_british_felicia_hemans	14
land	eng_british_adelaide_anne_procter	14
lands	eng_hall_william_barnes	14
lay	eng_hymn_watts	14
lea	eng_celtic_robert_burns	14
lies	eng_hall_thomas_durfey	14
line	eng_british_felicia_hemans	14
long	eng_hall_thomas_durfey	14
love	eng_british_percy_bysshe_shelley	14
made	eng_hall_thomas_durfey	14
man	eng_celtic_carolina_oliphant_lady_nairne	14
me	eng_british_william_blake	14
meet	eng_hall_thomas_durfey	14
name	eng_british_adelaide_anne_procter	14
names	eng_hymn_watts	14
nigh	eng_hall_william_barnes	14
now	eng_british_christina_rossetti	14
own	eng_british_matthew_arnold	14
own	eng_celtic_thomas_moore	14
plan	eng_celtic_robert_burns	14
pride	eng_british_adelaide_anne_procter	14
profound	eng_british_felicia_hemans	14
proud	eng_hymn_watts	14
rays	eng_hymn_watts	14
rest	eng_hall_john_clare	14
rick	eng_hall_william_barnes	14
round	eng_hall_thomas_durfey	14
rung	eng_hall_william_barnes	14
sea	eng_british_robert_louis_stevenson	14
sea	eng_celtic_thomas_moore	14
secure	eng_hymn_watts	14
sheep	eng_hymn_watts	14
show	eng_hymn_watts	14
small	eng_hall_thomas_durfey	14
snow	eng_british_christina_rossetti	14
snow	eng_british_jean_ingelow	14
soul	eng_british_matthew_arnold	14
spear	eng_british_felicia_hemans	14
speed	eng_celtic_robert_burns	14
spring	eng_hall_john_clare	14
state	eng_hall_thomas_durfey	14
store	eng_hall_william_barnes	14
storm	eng_celtic_robert_burns	14
stream	eng_celtic_robert_burns	14
sung	eng_british_felicia_hemans	14
sweep	eng_british_felicia_hemans	14
tears	eng_british_robert_herrick	14
thin	eng_hall_william_barnes	14
thing	eng_hall_william_barnes	14
throng	eng_british_felicia_hemans	14
thyme	eng_celtic_robert_burns	14
too	eng_british_christina_rossetti	14
tread	eng_hall_william_barnes	14
trees	eng_hall_william_barnes	14
us	eng_british_adelaide_anne_procter	14
was	eng_hall_thomas_durfey	14
water	eng_celtic_robert_burns	14
well	eng_celtic_robert_burns	14
went	eng_hall_thomas_durfey	14
while	eng_hall_william_barnes	14
whore	eng_hall_thomas_durfey	14
wild	eng_british_felicia_hemans	14
will	eng_hall_william_barnes	14
wood	eng_hall_william_barnes	14
wrong	eng_hymn_watts	14
you	eng_british_elizabeth_barrett_browning	14
