language	phonology	corpus_file	family	structure	kind	population	constrained	n_pairs	n_true	n_false	n_refused	rate_judged
eng	eng	eng_american_alice_cary.txt	eng_song	studlar	preset	endword-cross	no	153	13	140	0	0.084967
eng	eng	eng_american_alice_cary.txt	eng_song	studlar	preset	word-within-line	no	273	5	159	109	0.030488
eng	eng	eng_american_alice_cary.txt	eng_song	subtractive-rhyme	cell	endword-cross	no	153	21	132	0	0.137255
eng	eng	eng_american_alice_cary.txt	eng_song	subtractive-rhyme	cell	word-within-line	no	273	7	221	45	0.030702
eng	eng	eng_american_alice_cary.txt	eng_song	syllabic-rhyme	preset	endword-cross	no	153	3	0	150	1.000000
eng	eng	eng_american_alice_cary.txt	eng_song	syllabic-rhyme	preset	word-within-line	no	273	1	9	263	0.100000
eng	eng	eng_american_alice_cary.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	endword-cross	no	153	2	1	150	0.666667
eng	eng	eng_american_alice_cary.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	word-within-line	no	273	1	9	263	0.100000
eng	eng	eng_american_alice_cary.txt	eng_song	syllabic-rhyme-22	cell	endword-cross	no	153	21	132	0	0.137255
eng	eng	eng_american_alice_cary.txt	eng_song	syllabic-rhyme-22	cell	word-within-line	no	273	7	221	45	0.030702
eng	eng	eng_american_alice_cary.txt	eng_song	syllabic-rime-riche	cell	endword-cross	no	153	0	3	150	0.000000
eng	eng	eng_american_alice_cary.txt	eng_song	syllabic-rime-riche	cell	word-within-line	no	273	0	10	263	0.000000
eng	eng	eng_american_alice_cary.txt	eng_song	wrenched-rhyme	cell	endword-cross	no	153	21	132	0	0.137255
eng	eng	eng_american_alice_cary.txt	eng_song	wrenched-rhyme	cell	word-within-line	no	273	7	221	45	0.030702
eng	eng	eng_american_ann_taylor.txt	eng_song	Kalevala-alliteration-(strong)	cell	endword-cross	no	2505	8	2395	102	0.003329
eng	eng	eng_american_ann_taylor.txt	eng_song	Kalevala-alliteration-(strong)	cell	word-within-line	no	2501	5	1863	633	0.002677
eng	eng	eng_american_ann_taylor.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	endword-cross	no	2505	12	2458	35	0.004858
eng	eng	eng_american_ann_taylor.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	word-within-line	no	2501	21	2420	60	0.008603
eng	eng	eng_american_ann_taylor.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	endword-cross	no	2505	6	2464	35	0.002429
eng	eng	eng_american_ann_taylor.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	word-within-line	no	2501	2	2439	60	0.000819
eng	eng	eng_american_ann_taylor.txt	eng_song	Kalevala-alliteration-(weak)	cell	endword-cross	no	2505	101	2369	35	0.040891
eng	eng	eng_american_ann_taylor.txt	eng_song	Kalevala-alliteration-(weak)	cell	word-within-line	no	2501	189	2252	60	0.077427
eng	eng	eng_american_ann_taylor.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	endword-cross	no	2505	15	2455	35	0.006073
eng	eng	eng_american_ann_taylor.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	word-within-line	no	2501	21	2420	60	0.008603
eng	eng	eng_american_ann_taylor.txt	eng_song	adalhending	cell	endword-cross	no	2505	17	576	1912	0.028668
eng	eng	eng_american_ann_taylor.txt	eng_song	adalhending	cell	word-within-line	no	2501	7	476	2018	0.014493
eng	eng	eng_american_ann_taylor.txt	eng_song	adalhending-(identical-onsets)	cell	endword-cross	no	2505	0	593	1912	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	adalhending-(identical-onsets)	cell	word-within-line	no	2501	3	480	2018	0.006211
eng	eng	eng_american_ann_taylor.txt	eng_song	adalhending-adjacent	cell	endword-cross	no	2505	0	2403	102	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	adalhending-adjacent	cell	word-within-line	no	2501	0	1868	633	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	additive-rhyme	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	additive-rhyme	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	alliteration	cell	endword-cross	no	2505	78	2325	102	0.032459
eng	eng	eng_american_ann_taylor.txt	eng_song	alliteration	cell	word-within-line	no	2501	104	1764	633	0.055675
eng	eng	eng_american_ann_taylor.txt	eng_song	apocopated-rhyme	preset	endword-cross	no	2505	0	0	2505	
eng	eng	eng_american_ann_taylor.txt	eng_song	apocopated-rhyme	preset	word-within-line	no	2501	1	1	2499	0.500000
eng	eng	eng_american_ann_taylor.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	endword-cross	no	2505	0	0	2505	
eng	eng	eng_american_ann_taylor.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	word-within-line	no	2501	0	2	2499	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	apocopated-rhyme-33	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	apocopated-rhyme-33	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	apocopated-rime-riche	cell	endword-cross	no	2505	0	0	2505	
eng	eng	eng_american_ann_taylor.txt	eng_song	apocopated-rime-riche	cell	word-within-line	no	2501	1	1	2499	0.500000
eng	eng	eng_american_ann_taylor.txt	eng_song	assonance	cell	endword-cross	no	2505	293	2110	102	0.121931
eng	eng	eng_american_ann_taylor.txt	eng_song	assonance	cell	word-within-line	no	2501	121	1747	633	0.064775
eng	eng	eng_american_ann_taylor.txt	eng_song	broken-rhyme	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	broken-rhyme	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	consonance	cell	endword-cross	no	2505	286	2117	102	0.119018
eng	eng	eng_american_ann_taylor.txt	eng_song	consonance	cell	word-within-line	no	2501	241	1627	633	0.129015
eng	eng	eng_american_ann_taylor.txt	eng_song	cross-rhyme	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	cross-rhyme	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	cynghanedd-(consonant-answer)	cell	endword-cross	no	2505	286	2117	102	0.119018
eng	eng	eng_american_ann_taylor.txt	eng_song	cynghanedd-(consonant-answer)	cell	word-within-line	no	2501	241	1627	633	0.129015
eng	eng	eng_american_ann_taylor.txt	eng_song	cynghanedd-lusg	preset	endword-cross	no	2505	108	2295	102	0.044944
eng	eng	eng_american_ann_taylor.txt	eng_song	cynghanedd-lusg	preset	word-within-line	no	2501	27	1841	633	0.014454
eng	eng	eng_american_ann_taylor.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	endword-cross	no	2505	14	2389	102	0.005826
eng	eng	eng_american_ann_taylor.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	word-within-line	no	2501	11	1857	633	0.005889
eng	eng	eng_american_ann_taylor.txt	eng_song	cynghanedd-lusg-56	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	cynghanedd-lusg-56	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	dactylic-rhyme	cell	endword-cross	yes	2505	0	2403	102	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	dactylic-rhyme	cell	word-within-line	no	2501	0	1868	633	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	drottkvaett-adalhending	preset	endword-cross	no	2505	17	576	1912	0.028668
eng	eng	eng_american_ann_taylor.txt	eng_song	drottkvaett-adalhending	preset	word-within-line	no	2501	10	473	2018	0.020704
eng	eng	eng_american_ann_taylor.txt	eng_song	drottkvaett-hending	preset	endword-cross	no	2505	112	481	1912	0.188870
eng	eng	eng_american_ann_taylor.txt	eng_song	drottkvaett-hending	preset	word-within-line	no	2501	123	360	2018	0.254658
eng	eng	eng_american_ann_taylor.txt	eng_song	dvitiyakshara-prasa	preset	endword-cross	no	2505	9	129	2367	0.065217
eng	eng	eng_american_ann_taylor.txt	eng_song	dvitiyakshara-prasa	preset	word-within-line	no	2501	4	81	2416	0.047059
eng	eng	eng_american_ann_taylor.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	endword-cross	no	2505	1	137	2367	0.007246
eng	eng	eng_american_ann_taylor.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	word-within-line	no	2501	0	85	2416	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	endword-cross	no	2505	1	137	2367	0.007246
eng	eng	eng_american_ann_taylor.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	word-within-line	no	2501	0	85	2416	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	dvitiyakshara-prasa-50	cell	endword-cross	no	2505	7	131	2367	0.050725
eng	eng	eng_american_ann_taylor.txt	eng_song	dvitiyakshara-prasa-50	cell	word-within-line	no	2501	3	82	2416	0.035294
eng	eng	eng_american_ann_taylor.txt	eng_song	eye-rhyme	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	eye-rhyme	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	feminine-rhyme	cell	endword-cross	yes	2505	3	2400	102	0.001248
eng	eng	eng_american_ann_taylor.txt	eng_song	feminine-rhyme	cell	word-within-line	no	2501	0	1868	633	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	historical-rhyme	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	historical-rhyme	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	holorhyme	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	holorhyme	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	initial-alliteration	cell	endword-cross	no	2505	78	2325	102	0.032459
eng	eng	eng_american_ann_taylor.txt	eng_song	initial-alliteration	cell	word-within-line	no	2501	104	1764	633	0.055675
eng	eng	eng_american_ann_taylor.txt	eng_song	internal-alliteration	cell	endword-cross	no	2505	78	2325	102	0.032459
eng	eng	eng_american_ann_taylor.txt	eng_song	internal-alliteration	cell	word-within-line	no	2501	104	1764	633	0.055675
eng	eng	eng_american_ann_taylor.txt	eng_song	internal-rhyme	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	internal-rhyme	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	kalevala-alliteration	preset	endword-cross	no	2505	122	2348	35	0.049393
eng	eng	eng_american_ann_taylor.txt	eng_song	kalevala-alliteration	preset	word-within-line	no	2501	208	2233	60	0.085211
eng	eng	eng_american_ann_taylor.txt	eng_song	leonine-rhyme	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	leonine-rhyme	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	masculine-rhyme	cell	endword-cross	yes	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	masculine-rhyme	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	mosaic-rhyme	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	mosaic-rhyme	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	multisyllabic-rhyme	cell	endword-cross	no	2505	0	2403	102	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	multisyllabic-rhyme	cell	word-within-line	no	2501	0	1868	633	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	pararhyme	cell	endword-cross	no	2505	11	2392	102	0.004578
eng	eng	eng_american_ann_taylor.txt	eng_song	pararhyme	cell	word-within-line	no	2501	12	1856	633	0.006424
eng	eng	eng_american_ann_taylor.txt	eng_song	perfect-rhyme	preset	endword-cross	yes	2505	108	2295	102	0.044944
eng	eng	eng_american_ann_taylor.txt	eng_song	perfect-rhyme	preset	word-within-line	no	2501	27	1841	633	0.014454
eng	eng	eng_american_ann_taylor.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	endword-cross	yes	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	phrasal-rhyme	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	phrasal-rhyme	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	repetition	cell	endword-cross	no	2505	14	2389	102	0.005826
eng	eng	eng_american_ann_taylor.txt	eng_song	repetition	cell	word-within-line	no	2501	11	1857	633	0.005889
eng	eng	eng_american_ann_taylor.txt	eng_song	rime-riche	cell	endword-cross	no	2505	0	2403	102	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	rime-riche	cell	word-within-line	no	2501	1	1867	633	0.000535
eng	eng	eng_american_ann_taylor.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	endword-cross	yes	2505	0	2403	102	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	word-within-line	no	2501	1	1867	633	0.000535
eng	eng	eng_american_ann_taylor.txt	eng_song	semirhyme	cell	endword-cross	no	2505	9	2394	102	0.003745
eng	eng	eng_american_ann_taylor.txt	eng_song	semirhyme	cell	word-within-line	no	2501	2	1866	633	0.001071
eng	eng	eng_american_ann_taylor.txt	eng_song	skothending	cell	endword-cross	no	2505	112	481	1912	0.188870
eng	eng	eng_american_ann_taylor.txt	eng_song	skothending	cell	word-within-line	no	2501	119	364	2018	0.246377
eng	eng	eng_american_ann_taylor.txt	eng_song	studlar	preset	endword-cross	no	2505	85	2011	409	0.040553
eng	eng	eng_american_ann_taylor.txt	eng_song	studlar	preset	word-within-line	no	2501	75	1326	1100	0.053533
eng	eng	eng_american_ann_taylor.txt	eng_song	subtractive-rhyme	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	subtractive-rhyme	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	syllabic-rhyme	preset	endword-cross	no	2505	29	128	2348	0.184713
eng	eng	eng_american_ann_taylor.txt	eng_song	syllabic-rhyme	preset	word-within-line	no	2501	26	214	2261	0.108333
eng	eng	eng_american_ann_taylor.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	endword-cross	no	2505	19	138	2348	0.121019
eng	eng	eng_american_ann_taylor.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	word-within-line	no	2501	18	222	2261	0.075000
eng	eng	eng_american_ann_taylor.txt	eng_song	syllabic-rhyme-22	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	syllabic-rhyme-22	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_ann_taylor.txt	eng_song	syllabic-rime-riche	cell	endword-cross	no	2505	8	149	2348	0.050955
eng	eng	eng_american_ann_taylor.txt	eng_song	syllabic-rime-riche	cell	word-within-line	no	2501	0	240	2261	0.000000
eng	eng	eng_american_ann_taylor.txt	eng_song	wrenched-rhyme	cell	endword-cross	no	2505	94	2309	102	0.039118
eng	eng	eng_american_ann_taylor.txt	eng_song	wrenched-rhyme	cell	word-within-line	no	2501	16	1852	633	0.008565
eng	eng	eng_american_bayard_taylor.txt	eng_song	Kalevala-alliteration-(strong)	cell	endword-cross	no	3178	7	2989	182	0.002336
eng	eng	eng_american_bayard_taylor.txt	eng_song	Kalevala-alliteration-(strong)	cell	word-within-line	no	2518	9	1572	937	0.005693
eng	eng	eng_american_bayard_taylor.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	endword-cross	no	3178	27	2969	182	0.009012
eng	eng	eng_american_bayard_taylor.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	word-within-line	no	2518	36	2397	85	0.014797
eng	eng	eng_american_bayard_taylor.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	endword-cross	no	3178	5	2991	182	0.001669
eng	eng	eng_american_bayard_taylor.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	word-within-line	no	2518	2	2431	85	0.000822
eng	eng	eng_american_bayard_taylor.txt	eng_song	Kalevala-alliteration-(weak)	cell	endword-cross	no	3178	128	2868	182	0.042724
eng	eng	eng_american_bayard_taylor.txt	eng_song	Kalevala-alliteration-(weak)	cell	word-within-line	no	2518	187	2246	85	0.076860
eng	eng	eng_american_bayard_taylor.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	endword-cross	no	3178	10	2986	182	0.003338
eng	eng	eng_american_bayard_taylor.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	word-within-line	no	2518	18	2415	85	0.007398
eng	eng	eng_american_bayard_taylor.txt	eng_song	adalhending	cell	endword-cross	no	3178	24	1052	2102	0.022305
eng	eng	eng_american_bayard_taylor.txt	eng_song	adalhending	cell	word-within-line	no	2518	5	421	2092	0.011737
eng	eng	eng_american_bayard_taylor.txt	eng_song	adalhending-(identical-onsets)	cell	endword-cross	no	3178	2	1074	2102	0.001859
eng	eng	eng_american_bayard_taylor.txt	eng_song	adalhending-(identical-onsets)	cell	word-within-line	no	2518	0	426	2092	0.000000
eng	eng	eng_american_bayard_taylor.txt	eng_song	adalhending-adjacent	cell	endword-cross	no	3178	0	2996	182	0.000000
eng	eng	eng_american_bayard_taylor.txt	eng_song	adalhending-adjacent	cell	word-within-line	no	2518	0	1581	937	0.000000
eng	eng	eng_american_bayard_taylor.txt	eng_song	additive-rhyme	cell	endword-cross	no	3178	247	2749	182	0.082443
eng	eng	eng_american_bayard_taylor.txt	eng_song	additive-rhyme	cell	word-within-line	no	2518	19	1562	937	0.012018
eng	eng	eng_american_bayard_taylor.txt	eng_song	alliteration	cell	endword-cross	no	3178	76	2920	182	0.025367
eng	eng	eng_american_bayard_taylor.txt	eng_song	alliteration	cell	word-within-line	no	2518	82	1499	937	0.051866
eng	eng	eng_american_bayard_taylor.txt	eng_song	apocopated-rhyme	preset	endword-cross	no	3178	36	12	3130	0.750000
eng	eng	eng_american_bayard_taylor.txt	eng_song	apocopated-rhyme	preset	word-within-line	no	2518	1	1	2516	0.500000
eng	eng	eng_american_bayard_taylor.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	endword-cross	no	3178	0	48	3130	0.000000
eng	eng	eng_american_bayard_taylor.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	word-within-line	no	2518	0	2	2516	0.000000
eng	eng	eng_american_bayard_taylor.txt	eng_song	apocopated-rhyme-33	cell	endword-cross	no	3178	247	2749	182	0.082443
eng	eng	eng_american_bayard_taylor.txt	eng_song	apocopated-rhyme-33	cell	word-within-line	no	2518	19	1562	937	0.012018
eng	eng	eng_american_bayard_taylor.txt	eng_song	apocopated-rime-riche	cell	endword-cross	no	3178	0	48	3130	0.000000
eng	eng	eng_american_bayard_taylor.txt	eng_song	apocopated-rime-riche	cell	word-within-line	no	2518	1	1	2516	0.500000
eng	eng	eng_american_bayard_taylor.txt	eng_song	assonance	cell	endword-cross	no	3178	484	2512	182	0.161549
eng	eng	eng_american_bayard_taylor.txt	eng_song	assonance	cell	word-within-line	no	2518	125	1456	937	0.079064
eng	eng	eng_american_bayard_taylor.txt	eng_song	broken-rhyme	cell	endword-cross	no	3178	247	2749	182	0.082443
eng	eng	eng_american_bayard_taylor.txt	eng_song	broken-rhyme	cell	word-within-line	no	2518	19	1562	937	0.012018
eng	eng	eng_american_bayard_taylor.txt	eng_song	consonance	cell	endword-cross	no	3178	604	2392	182	0.201602
eng	eng	eng_american_bayard_taylor.txt	eng_song	consonance	cell	word-within-line	no	2518	190	1391	937	0.120177
eng	eng	eng_american_bayard_taylor.txt	eng_song	cross-rhyme	cell	endword-cross	no	3178	247	2749	182	0.082443
eng	eng	eng_american_bayard_taylor.txt	eng_song	cross-rhyme	cell	word-within-line	no	2518	19	1562	937	0.012018
eng	eng	eng_american_bayard_taylor.txt	eng_song	cynghanedd-(consonant-answer)	cell	endword-cross	no	3178	604	2392	182	0.201602
eng	eng	eng_american_bayard_taylor.txt	eng_song	cynghanedd-(consonant-answer)	cell	word-within-line	no	2518	190	1391	937	0.120177
eng	eng	eng_american_bayard_taylor.txt	eng_song	cynghanedd-lusg	preset	endword-cross	no	3178	278	2718	182	0.092790
eng	eng	eng_american_bayard_taylor.txt	eng_song	cynghanedd-lusg	preset	word-within-line	no	2518	28	1553	937	0.017710
eng	eng	eng_american_bayard_taylor.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	endword-cross	no	3178	31	2965	182	0.010347
